HomeCondition,BuildMaterialQual,YrRD,Remd,TLA,YrBlt,GarCap,Bedrm,TotBaseArea,BasetMinFinArea,BaseFinArea,FirePlaces,Fixtures,PoolArea,TotAcres,SaleDate,Price
4,2,1973,0,1134,1973,2,3,1134,600,0,0,10,0,0.22,2018.60,185000
4,2,1972,0,936,1972,1,3,936,0,750,0,8,0,0.17,2022.05,175000
4,2,1972,0,1034,1972,1,3,672,0,600,0,10,0,0.17,2021.14,195000
4,2,1969,0,996,1969,1,3,672,0,350,0,8,0,0.17,2017.34,147500
5,2,2014,7,996,1971,1,3,672,0,500,0,9,0,0.18,2018.93,185000
4,2,1973,0,950,1973,1,3,912,0,500,0,6,0,0.17,2019.25,152000
5,2,1972,0,974,1972,1,3,936,0,400,0,7,0,0.17,2019.41,180000
4,2,2006,5,1014,1972,1,3,1014,800,0,0,8,0,0.17,2021.81,199900
4,2,1972,0,974,1972,1,3,936,0,700,0,7,0,0.18,2018.85,150000
5,2,1968,0,1192,1968,2,3,1192,0,700,0,8,0,0.19,2019.51,220000
4,2,1974,0,1218,1974,2,3,1218,600,300,0,11,0,0.2,2022.11,259000
4,2,1972,0,1014,1972,1,3,1014,0,800,1,8,0,0.17,2017.39,154000
5,2,1971,0,1000,1971,1,3,960,900,0,0,8,0,0.17,2016.27,132500
5,2,1971,0,1000,1971,1,3,960,900,0,0,8,0,0.17,2018.73,153000
4,2,1971,0,1014,1971,1,3,1014,0,850,0,8,0,0.17,2020.70,200500
4,2,1994,5,1014,1971,1,3,1014,0,800,0,8,0,0.17,2020.55,175000
4,2,2004,5,1014,1973,1,3,1014,0,500,0,7,0,0.2,2021.71,199500
5,2,1972,0,1109,1972,2,3,1109,0,1100,0,10,0,0.17,2019.43,198000
4,2,1969,0,1146,1969,1,3,960,0,700,0,8,0,0.17,2020.17,182500
5,2,2018,4,1161,1968,2,3,1161,0,1100,0,11,0,0.17,2016.48,156500
4,2,1973,0,1014,1973,2,3,1014,0,700,0,8,0,0.16,2021.13,230179
4,2,1974,0,1274,1974,2,3,1274,0,300,1,10,0,0.19,2017.71,185500
3,2,1971,0,1780,1971,1,3,1406,700,0,1,11,0,0.19,2021.84,240000
5,2,1972,0,1066,1972,1,3,1066,0,750,0,8,0,0.16,2017.31,156500
5,2,1972,0,1066,1972,1,3,1066,0,750,0,8,0,0.16,2019.82,185630
4,2,2004,5,1000,1972,0,3,960,500,0,0,6,0,0.18,2020.88,175000
5,2,1992,7,1000,1972,1,3,960,0,800,0,8,0,0.19,2019.55,189000
3,2,1971,0,936,1971,1,3,936,600,0,0,8,0,0.19,2022.26,185000
5,2,2016,6,1040,1977,2,3,1040,0,850,0,8,0,0.24,2017.58,191111.1111
5,2,2016,6,1040,1977,2,3,1040,0,850,0,8,0,0.24,2021.53,288888.8889
4,2,1971,0,984,1971,2,2,975,0,800,0,8,0,0.19,2021.84,285714.2857
5,2,1971,0,925,1971,1,3,925,0,900,0,7,0,0.18,2017.81,181428.5714
4,2,1997,5,1660,1971,1,2,925,0,600,1,13,0,0.18,2020.84,287142.8571
4,2,1973,0,1073,1973,2,3,1073,0,800,1,9,0,0.19,2020.88,196000
4,2,2008,7,1092,1974,1,3,1092,600,0,0,8,0,0.17,2021.21,190000
4,2,2000,5,936,1971,1,2,936,0,900,0,8,0,0.17,2016.75,149900
4,2,2004,5,1131,1972,1,2,1131,400,450,1,10,0,0.18,2021.13,199500
4,2,1976,0,1048,1976,1,3,690,0,600,1,8,0,0.27,2017.27,161111.1111
5,2,1971,0,1014,1971,2,3,1014,0,800,0,8,0,0.19,2019.57,191900
5,2,1971,0,1014,1971,2,3,1014,0,800,0,8,0,0.19,2017.29,155000
3,2,1971,0,1014,1971,2,3,1014,700,0,0,5,0,0.17,2021.07,180000
4,2,1972,0,1000,1972,0,3,960,500,0,0,8,0,0.17,2018.53,163000
4,2,1976,0,1040,1976,1,3,1040,0,900,1,8,0,0.21,2018.50,179000
4,2,1976,0,1108,1976,2,3,494,0,400,0,8,0,0.2,2019.74,195555.5556
4,2,1976,0,1108,1976,2,3,494,0,400,1,8,0,0.26,2016.13,161000
4,2,1969,0,1000,1969,2,3,960,400,300,0,8,0,0.18,2016.46,144500
4,2,1971,0,936,1971,3,2,572,0,500,0,7,0,0.18,2016.85,140900
5,2,1972,0,1000,1972,1,3,960,850,0,0,9,0,0.18,2018.65,160000
4,2,1972,0,1244,1972,1,3,988,0,700,0,8,0,0.18,2018.54,176000
5,2,2012,5,1000,1971,2,3,960,0,600,0,9,0,0.18,2017.73,160000
4,2,1969,0,1000,1969,1,3,648,0,600,0,7,0,0.17,2018.57,167000
4,2,1977,0,1014,1977,2,3,1014,0,950,1,8,0,0.17,2020.09,151000
4,2,1977,0,1014,1977,2,3,1014,0,950,1,8,0,0.17,2022.28,225000
5,2,1972,0,1352,1972,4,3,920,0,850,1,11,0,0.21,2016.10,185000
5,2,2010,7,1212,1974,2,3,588,0,500,0,11,0,0.23,2021.65,256000
4,2,1974,0,972,1974,2,2,972,0,700,0,8,0,0.2,2019.64,177500
4,2,1972,0,1040,1972,1,3,1040,950,50,1,11,0,0.2,2016.30,148000
4,2,1972,0,1040,1972,1,3,1040,950,50,1,11,0,0.2,2022.39,250000
4,2,1973,0,1026,1973,1,3,1026,0,750,0,8,0,0.17,2021.69,225000
5,2,1972,0,996,1972,1,3,672,0,600,1,8,0,0.17,2018.55,175000
5,2,2005,5,1302,1973,1,3,1302,0,1200,0,8,0,0.26,2019.27,205000
5,2,2002,5,1242,1972,2,3,1242,0,700,0,10,0,0.24,2021.64,287500
4,2,1992,0,1012,1992,1,3,616,0,550,0,8,0,0.25,2017.56,160000
5,2,1993,0,1126,1993,1,3,720,0,400,0,8,0,0.18,2018.02,171000
5,2,1993,0,1094,1993,2,3,480,0,400,1,8,0,0.18,2018.09,165000
5,2,1993,0,1190,1993,2,3,528,0,400,0,9,0,0.18,2019.64,199900
5,2,1993,0,1190,1993,2,3,528,0,400,0,9,0,0.18,2017.78,170000
3,2,1993,0,1162,1993,2,3,1016,0,750,0,9,0,0.22,2018.41,180000
4,2,1993,0,1162,1993,2,3,1016,0,850,0,9,0,0.16,2022.63,269900
4,2,1993,0,1162,1993,2,3,1016,0,0,0,9,0,0.17,2016.38,126666.6667
4,2,1992,0,952,1992,2,3,396,0,350,0,8,0,0.24,2016.85,125833.3333
4,2,1992,0,1190,1992,2,3,528,0,450,1,11,0,0.18,2017.51,154166.6667
4,2,1993,0,1164,1993,2,3,528,0,400,1,10,0,0.19,2017.44,144583.3333
4,2,1993,0,1164,1993,2,3,528,0,400,1,10,0,0.19,2020.09,166583.3333
4,2,1993,0,1140,1993,2,3,480,0,300,0,10,0,0.22,2018.60,150000
4,3,2013,5,2295,1986,2,3,1791,0,0,1,8,0,0.69,2016.91,200427.3504
4,3,2013,5,2295,1986,2,3,1791,0,0,1,8,0,0.69,2021.76,286324.7863
3,2,2002,0,884,2002,2,2,884,0,550,0,8,0,0.16,2022.37,321428.5714
3,2,1977,0,832,1977,1,2,832,50,750,0,9,0,0.17,2017.12,120909.0909
5,2,2014,5,832,1977,1,2,832,0,800,1,8,0,0.16,2021.55,195454.5455
5,2,1976,0,1036,1976,2,3,1036,0,900,0,10,0,0.16,2019.19,170454.5455
5,2,1977,0,936,1977,2,3,936,0,700,0,8,0,0.15,2019.52,170818.1818
4,2,1975,0,948,1975,1,3,948,900,0,0,8,0,0.17,2020.41,180000
3,2,2007,7,1004,1975,2,3,980,550,0,0,7,0,0.14,2021.35,185000
4,2,1976,0,968,1976,1,3,616,0,400,0,7,0,0.15,2020.09,169900
4,2,1976,0,968,1976,1,3,616,0,400,0,7,0,0.15,2021.91,207000
5,2,1976,0,980,1976,1,3,980,0,750,0,8,0,0.15,2018.91,184900
5,2,2012,6,1372,1976,1,4,980,0,750,0,8,0,0.15,2021.13,237000
4,2,1975,0,1086,1975,2,2,1032,0,750,0,9,0,0.15,2021.28,229900
5,2,1977,0,875,1977,0,2,875,0,650,0,8,0,0.17,2018.92,165000
5,2,1977,0,984,1977,2,3,984,550,0,0,8,0,0.22,2021.64,250000
4,2,1978,0,950,1978,2,3,950,0,900,0,7,0,0.26,2021.66,235000
4,2,1978,0,950,1978,2,3,950,0,900,0,7,0,0.26,2016.71,162000
4,2,1978,0,950,1978,2,3,950,0,900,0,7,0,0.26,2016.71,162000
4,2,1978,0,1000,1978,2,3,1000,0,900,1,8,0,0.38,2021.78,288888.8889
4,2,2000,5,840,1977,1,2,840,0,800,0,7,0,0.19,2017.48,157777.7778
5,2,1977,0,798,1977,1,2,768,0,750,0,8,0,0.19,2021.47,223333.3333
5,2,1976,0,875,1976,2,2,875,0,0,0,5,0,0.18,2020.47,161000
5,2,1976,0,1004,1976,1,3,980,0,900,0,8,0,0.24,2019.59,182500
4,2,1976,0,1025,1976,2,3,1025,0,900,1,11,0,0.19,2017.03,156000
3,2,1976,0,936,1976,2,3,936,0,900,1,8,0,0.21,2020.99,180000
5,2,1976,0,1152,1976,2,3,1152,0,150,0,8,0,0.18,2021.44,242500
5,2,1976,0,1152,1976,2,3,1152,0,150,0,8,0,0.18,2020.92,209500
4,2,2010,5,1730,1976,2,3,1716,0,1500,0,11,0,0.22,2019.37,193500
4,2,1976,0,1025,1976,1,3,1025,0,550,0,8,0,0.26,2020.37,183000
4,2,1976,0,1025,1976,1,3,1025,0,550,0,8,0,0.26,2019.44,156000
4,2,1976,0,1025,1976,1,3,1025,700,0,0,8,0,0.23,2017.36,142000
3,2,1977,0,1106,1977,2,3,552,0,450,0,7,0,0.2,2018.03,131500
5,2,2014,5,920,1978,1,2,816,0,600,0,8,0,0.28,2017.26,165000
4,2,1978,0,840,1978,2,2,840,0,800,0,7,0,0.21,2022.57,277000
4,2,2018,7,875,1976,2,2,875,0,700,0,8,0,0.19,2020.69,187500
3,2,2011,4,875,1976,2,2,875,0,700,0,8,0,0.14,2016.80,144900
5,2,2007,7,1123,1976,2,3,1075,0,900,0,8,0,0.15,2020.43,198000
4,2,1976,0,980,1976,1,2,1316,0,850,0,8,0,0.16,2019.15,160000
3,2,1988,0,988,1988,2,2,988,0,650,1,8,0,0.15,2022.10,204545.4545
4,3,1999,0,1188,1999,2,3,532,0,500,0,10,0,0.22,2017.88,192500
4,3,1999,0,1188,1999,2,3,532,0,500,0,10,0,0.22,2019.26,195500
4,3,1999,0,1188,1999,2,3,532,0,450,0,10,0,0.27,2021.49,279012.3457
4,3,1995,0,1583,1995,3,3,751,0,700,1,12,0,0.25,2022.32,377777.7778
4,3,1998,0,1212,1998,2,3,1164,0,950,0,11,0,0.19,2018.40,229000
4,2,2000,0,1232,2000,2,3,1232,0,1150,0,11,0,0.19,2021.90,249000
4,3,1997,0,1300,1997,2,3,1300,0,100,0,11,0,0.2,2019.06,197500
4,3,1999,0,1394,1999,2,3,1394,0,1100,0,13,0,0.21,2017.78,225000
4,3,1998,0,1176,1998,2,2,1176,0,1000,0,12,0,0.3,2021.47,333333.3333
4,3,2000,0,1354,2000,2,3,1316,0,1050,0,11,0,0.26,2020.45,288888.8889
4,3,2000,0,1354,2000,2,3,1316,0,1050,0,11,0,0.26,2020.45,288888.8889
4,3,2003,0,1350,2003,2,3,1308,0,800,1,11,0,0.2,2017.95,197000
4,3,2003,0,1350,2003,2,3,1308,0,800,1,11,0,0.2,2018.30,223000
4,3,2003,0,1295,2003,2,3,1295,0,1050,0,11,0,0.2,2021.54,300000
4,3,2003,0,1295,2003,2,3,1295,0,1050,0,11,0,0.2,2017.07,191900
4,3,2003,0,1448,2003,2,3,1418,0,1300,1,12,0,0.18,2018.58,242000
4,3,2003,0,1329,2003,2,3,1292,0,850,1,8,0,0.18,2020.42,220000
4,3,2003,0,1329,2003,2,3,1292,0,850,1,8,0,0.18,2017.48,181000
4,3,2003,0,1295,2003,2,3,1295,0,100,0,12,0,0.18,2016.81,170500
4,3,2003,0,1555,2003,2,3,1555,0,1400,0,13,0,0.33,2018.90,306555.5556
4,3,2003,0,1555,2003,2,3,1555,0,1400,0,13,0,0.33,2022.46,416666.6667
4,3,1999,0,999,1999,2,2,999,0,900,0,11,0,0.26,2016.41,195555.5556
4,3,1999,0,999,1999,2,2,999,0,900,0,11,0,0.26,2021.98,277666.6667
4,3,1999,0,816,1999,2,2,816,0,700,0,8,0,0.25,2016.95,181111.1111
4,3,2000,0,816,2000,2,2,816,0,800,0,8,0,0.14,2019.94,206250
4,3,2001,0,848,2001,2,2,848,0,800,0,8,0,0.19,2020.35,205000
4,3,2001,0,999,2001,2,2,999,0,800,0,11,0,0.23,2021.69,260000
4,3,2001,0,1002,2001,2,2,1002,0,800,0,11,0,0.23,2022.26,275000
4,3,1988,0,1176,1988,2,3,724,0,250,1,10,0,0.26,2019.07,214000
4,3,1985,0,1226,1985,2,3,1215,0,850,1,11,0,0.26,2020.81,267777.7778
5,3,2012,6,1294,1990,2,3,1262,0,1100,0,12,0,0.19,2017.96,258333.3333
4,3,1990,0,1198,1990,2,3,1178,0,600,1,11,0,0.19,2021.27,299444.4444
4,3,1990,0,1288,1990,2,3,1288,0,950,1,11,0,0.19,2017.00,211111.1111
5,3,1981,0,1610,1981,2,3,1022,0,950,1,15,0,0.26,2021.17,316666.6667
4,3,1992,0,1316,1992,2,2,1316,0,900,1,11,0,0.19,2021.56,299888.8889
4,3,1988,0,1452,1988,2,3,754,0,600,1,11,0,0.17,2018.58,246111.1111
4,3,1988,0,1480,1988,2,3,760,0,0,1,10,0,0.26,2018.04,210000
4,3,1989,0,1310,1989,2,3,1310,0,1050,1,8,0,0.19,2021.53,276500
4,3,1991,0,1185,1991,2,3,1093,0,800,0,13,0,0.14,2019.53,281125
4,3,1991,0,1203,1991,2,3,483,0,400,0,8,0,0.14,2017.62,226250
4,3,1991,0,1307,1991,2,3,1238,900,0,0,10,0,0.2,2018.85,226000
4,3,1990,0,1028,1990,2,3,1016,0,900,2,11,0,0.23,2016.85,185000
3,3,1985,0,1485,1985,2,2,1451,0,700,1,12,0,0.35,2018.29,210000
4,3,1990,0,1108,1990,2,3,1014,0,700,1,11,0,0.16,2021.75,208250
4,3,1990,0,1108,1990,2,3,1014,0,700,1,11,0,0.16,2017.28,152500
4,3,1989,0,1343,1989,2,3,1276,0,1200,0,11,0,0.17,2018.20,176666.6667
4,3,1989,0,1480,1989,2,3,748,0,700,1,13,0,0.17,2016.75,171666.6667
5,3,2016,6,1728,1986,2,3,960,0,250,1,10,0,0.19,2017.46,224000
5,3,1981,0,1856,1981,2,3,900,0,700,1,10,0,0.19,2017.81,208333.3333
4,3,1950,0,2443,1950,4,4,1410,0,1200,1,13,0,0.38,2018.63,292000
4,3,1983,0,840,1983,1,2,552,0,500,0,9,0,0.16,2016.93,134900
4,3,1984,0,1005,1984,1,2,532,0,500,1,8,0,0.16,2016.12,135000
4,3,1989,0,2080,1989,2,4,1040,0,900,1,13,0,0.22,2019.72,267500
4,3,1984,0,1008,1984,2,2,1008,0,500,1,8,0,0.25,2021.58,248000
4,3,1989,0,1126,1989,2,3,480,300,0,0,11,0,0.21,2022.17,285500
4,3,1987,0,984,1987,1,3,984,0,600,0,7,0,0.21,2016.83,152000
4,3,1987,0,984,1987,1,3,984,0,600,0,7,0,0.21,2022.12,245000
4,3,1987,0,984,1987,1,3,984,0,600,0,7,0,0.21,2018.25,173000
5,3,1986,0,1672,1986,2,3,1312,0,800,1,12,0,0.24,2022.65,339000
4,3,1989,0,1188,1989,2,3,787,0,450,1,11,0,0.24,2021.85,277500
4,3,1984,0,1144,1984,2,3,680,0,600,1,11,0,0.21,2016.59,169900
4,3,1989,0,1457,1989,2,3,1457,0,1000,0,8,0,0.2,2019.61,239000
4,3,1988,0,1202,1988,2,3,1202,0,700,0,10,0,0.19,2020.09,220000
4,3,1989,0,1390,1989,2,3,720,0,700,0,12,0,0.24,2021.67,275000
5,3,1990,0,1255,1990,2,3,606,0,350,1,10,0,0.18,2021.34,275000
4,3,1985,0,1451,1985,3,4,528,0,500,0,11,0,0.22,2019.24,215000
4,3,1989,0,1176,1989,2,3,656,0,600,1,12,0,0.2,2019.89,216000
4,3,1984,0,2895,1984,2,3,1467,0,800,1,15,0,0.32,2018.42,256250
4,3,1984,0,2895,1984,2,3,1467,0,800,1,15,0,0.32,2016.42,237500
4,3,1984,0,2895,1984,2,3,1467,0,800,1,15,0,0.32,2022.41,345000
4,3,1984,0,1878,1984,2,4,988,0,900,1,11,0,0.19,2021.53,251666.6667
5,3,1985,0,1452,1985,2,3,754,0,600,1,10,0,0.29,2020.60,255555.5556
4,3,1985,0,1642,1985,2,4,440,0,400,1,10,0,0.21,2019.87,210000
4,3,1985,0,1642,1985,2,4,440,0,400,1,10,0,0.21,2019.87,210000
4,3,1980,0,2097,1980,2,3,588,0,400,1,12,0,0.21,2017.96,265000
5,3,2004,4,1742,1980,2,3,520,0,350,1,10,0,0.21,2020.87,245000
3,3,1987,0,1420,1987,2,3,1354,0,1350,1,11,0,0.21,2016.78,204000
4,3,1980,0,1536,1980,2,3,1489,0,750,1,12,0,0.21,2021.58,282727.2727
5,3,1987,0,1406,1987,2,3,1334,0,1000,0,12,0,0.21,2018.66,213636.3636
4,3,1988,0,1740,1988,2,3,1740,0,0,1,8,0,0.21,2019.56,222727.2727
4,3,1987,0,1606,1987,2,3,1596,0,1200,1,9,0,0.21,2017.06,225500
4,3,1985,0,1650,1985,2,3,814,0,600,1,14,0,0.21,2021.58,290000
4,3,1985,0,1650,1985,2,3,814,0,600,1,14,0,0.21,2018.51,227000
4,3,1988,0,2030,1988,2,4,1148,0,0,1,10,0,0.24,2021.11,280000
5,3,1988,0,1407,1988,2,4,1407,0,1050,0,11,0,0.22,2021.54,245000
5,3,1988,0,1407,1988,2,4,1407,0,1050,0,11,0,0.22,2021.80,340000
4,3,1989,0,1366,1989,2,3,1324,0,1200,0,12,0,0.25,2021.40,306250
4,3,1990,0,2399,1990,2,4,690,0,400,1,10,0,0.21,2021.27,295000
3,3,1978,0,1848,1978,2,4,1212,600,400,1,12,0,0.21,2017.02,219000
5,3,1982,0,1656,1982,2,3,1656,0,1600,1,12,0,0.21,2020.74,270000
5,3,1982,0,1656,1982,2,3,1656,0,1600,1,12,0,0.21,2016.43,233000
3,3,1979,0,1234,1979,2,3,782,0,700,1,11,0,0.21,2020.73,215000
5,3,1979,0,1794,1979,2,3,572,0,300,1,11,0,0.21,2019.23,250000
5,3,1979,0,1794,1979,2,3,572,0,300,1,11,0,0.21,2019.23,250000
4,3,1987,0,1942,1987,2,3,574,0,450,1,14,0,0.21,2018.47,253500
4,3,1987,0,1942,1987,2,3,574,0,450,1,14,0,0.21,2019.72,250000
5,3,2017,5,1285,1988,2,3,1285,0,1200,0,11,0,0.21,2020.59,299900
4,3,1978,0,1697,1978,2,3,1157,700,400,1,12,0,0.23,2021.08,316666.6667
5,3,1988,0,1380,1988,2,3,1380,0,1000,2,11,0,0.27,2020.68,318222.2222
5,3,1988,0,1380,1988,2,3,1380,0,1000,2,11,0,0.27,2018.73,265555.5556
5,3,1987,0,2160,1987,2,3,1008,0,500,1,12,0,0.36,2017.64,250000
4,3,1988,0,1388,1988,2,3,1352,0,1000,0,13,0,0.23,2018.37,210454.5455
4,3,1988,0,1303,1988,2,3,1303,0,1000,1,11,0,0.21,2016.81,187727.2727
4,3,1980,0,1452,1980,2,3,754,0,600,2,10,0,0.24,2020.05,238888.8889
4,3,1981,0,992,1981,2,2,992,0,750,1,8,0,0.2,2019.59,222222.2222
4,3,1981,0,992,1981,2,2,992,0,750,1,8,0,0.2,2019.59,222222.2222
3,3,1981,0,1040,1981,2,3,960,0,900,1,11,0,0.21,2022.49,294444.4444
4,3,1980,0,1164,1980,2,3,520,0,400,1,10,0,0.21,2021.57,283333.3333
4,3,1980,0,1164,1980,2,3,520,0,400,1,10,0,0.21,2016.35,173222.2222
4,3,1980,0,1028,1980,2,3,456,0,200,0,8,0,0.22,2019.73,203888.8889
4,3,1988,0,1152,1988,2,2,692,0,600,0,10,0,0.34,2018.57,222000
4,3,1988,0,1513,1988,2,3,801,0,550,1,10,0,0.17,2020.35,223200
4,3,1985,0,1633,1985,2,3,1064,0,0,1,8,0,0.16,2018.29,214900
5,3,1988,0,1190,1988,2,3,528,0,400,1,9,0,0.16,2022.61,297500
4,3,1988,0,1200,1988,2,3,1200,0,1100,1,11,0,0.23,2017.26,185000
4,3,1988,0,1200,1988,2,3,1200,0,1100,1,11,0,0.23,2021.70,307000
5,3,1988,0,1702,1988,2,3,975,0,750,1,13,0,0.14,2020.06,250000
3,3,1988,0,1449,1988,2,3,630,0,600,2,14,0,0.21,2017.45,217000
4,3,1987,0,1585,1987,2,3,1049,0,750,1,14,0,0.19,2019.63,254500
4,3,1980,0,1028,1980,2,3,432,0,300,1,8,0,0.21,2021.28,225000
4,3,1980,0,1028,1980,2,3,432,0,300,1,8,0,0.21,2017.95,163000
4,3,1980,0,1152,1980,2,3,528,0,500,2,8,0,0.19,2016.65,164900
4,3,1980,0,1028,1980,2,3,432,0,400,1,8,0,0.14,2020.58,200000
5,3,1980,0,1002,1980,2,3,420,0,300,0,8,0,0.25,2017.57,188888.8889
3,3,1988,0,1044,1988,2,3,1022,0,650,0,11,0,0.18,2021.63,238888.8889
4,3,1990,0,1697,1990,2,3,690,0,500,1,10,0,0.23,2021.15,283333.3333
4,3,1990,0,1697,1990,2,3,690,0,500,1,10,0,0.23,2018.23,243333.3333
3,3,1989,0,1697,1989,2,3,690,0,500,1,10,0,0.15,2016.56,199900
4,3,1988,0,1186,1988,2,2,1186,0,1000,1,11,0,0.21,2019.54,245000
4,3,1988,0,1186,1988,2,2,1186,0,1000,1,11,0,0.21,2017.01,185000
4,3,1980,0,1248,1980,2,3,1248,0,1100,1,11,0,0.21,2022.28,280000
4,3,1980,0,1028,1980,2,3,432,0,300,0,8,0,0.16,2018.74,181950
4,3,1981,0,1028,1981,2,3,432,0,300,0,11,0,0.19,2018.96,175000
4,3,1981,0,1028,1981,2,3,432,0,300,0,11,0,0.19,2021.66,228000
4,3,1981,0,1028,1981,2,3,432,0,300,0,11,0,0.19,2016.46,148000
3,3,1989,0,1756,1989,2,3,981,0,450,1,11,0,0.14,2017.56,211500
5,3,1988,0,1756,1988,2,3,981,0,650,1,13,0,0.14,2018.36,229900
5,3,2014,7,1820,1988,2,3,760,0,700,1,14,0,0.14,2018.25,235000
4,3,1989,0,1386,1989,2,3,1373,0,1350,1,11,0,0.14,2016.47,195000
3,3,1981,0,1105,1981,2,3,848,0,550,1,11,0,0.16,2021.00,172000
4,3,1990,0,1254,1990,2,3,1236,0,600,1,8,0,0.17,2019.02,209900
5,3,1983,0,1184,1983,2,3,528,0,450,1,11,0,0.14,2022.39,285000
4,3,1988,0,1190,1988,2,3,1136,0,750,1,9,0,0.14,2018.69,205000
4,3,1980,0,1028,1980,2,3,432,0,400,1,8,0,0.14,2016.25,152000
3,3,1981,0,1028,1981,2,3,432,0,400,0,8,0,0.16,2018.01,133500
3,3,1981,0,1028,1981,2,3,432,0,400,0,8,0,0.16,2018.01,133500
4,3,1980,0,1152,1980,2,3,528,0,500,1,11,0,0.21,2019.79,197000
5,3,1980,0,1152,1980,2,3,528,0,450,1,10,0,0.21,2022.39,302500
5,3,1980,0,1152,1980,2,3,528,0,450,1,10,0,0.21,2022.39,302500
4,3,1980,0,1080,1980,2,3,480,350,0,1,8,0,0.21,2020.70,190000
4,3,1989,0,2406,1989,2,3,918,0,700,1,13,0,0.21,2016.69,239000
4,3,1985,0,2096,1985,2,3,1071,0,1000,1,16,0,0.24,2017.34,240000
4,3,1985,0,2096,1985,2,3,1071,0,1000,1,16,0,0.24,2018.68,288000
5,3,1985,0,2080,1985,2,3,480,0,350,1,13,0,0.27,2020.91,310000
4,3,1988,0,1599,1988,2,3,1581,0,1000,1,13,0,0.21,2018.62,266000
5,3,1988,0,1672,1988,2,3,888,0,700,2,13,0,0.26,2016.87,245000
4,3,1988,0,1832,1988,2,3,960,0,700,1,15,0,0.23,2021.42,310000
4,3,1988,0,2758,1988,2,3,758,0,350,1,14,0,0.28,2016.27,260000
4,3,1987,0,1636,1987,2,3,960,0,600,1,13,0,0.23,2021.86,315000
5,3,1987,0,1290,1987,2,2,1290,0,1200,1,12,0,0.26,2022.57,386300
4,3,1981,0,2033,1981,2,4,702,0,300,1,10,0,0.21,2021.63,285000
5,3,1981,0,1780,1981,2,3,520,0,250,1,11,0,0.25,2022.65,297000
4,3,1985,0,1452,1985,2,3,754,0,600,1,11,0,0.25,2020.39,236000
5,3,1988,0,1500,1988,3,3,1478,0,1100,0,13,0,0.28,2018.63,269900
4,3,1987,0,1920,1987,2,4,960,0,700,1,13,0,0.31,2016.35,226000
3,3,1989,0,1198,1989,2,3,782,0,600,0,10,0,0.23,2019.87,190000
4,3,1988,0,1816,1988,2,3,756,300,0,1,10,0,0.22,2020.49,269000
5,3,2016,6,1450,1981,2,3,780,0,700,0,8,0,0.24,2017.43,219000
4,3,1983,0,1452,1983,2,3,754,0,600,1,11,0,0.23,2022.62,282500
4,3,1985,0,2030,1985,2,4,576,0,500,1,11,0,0.21,2017.26,227000
4,3,1989,0,1675,1989,2,3,1583,0,1450,1,12,0,0.24,2017.12,245000
4,3,1990,0,1650,1990,2,3,829,0,750,1,13,0,0.26,2022.03,273333.3333
5,3,2016,7,1608,1992,2,3,784,0,700,1,15,0,0.13,2020.50,283977.2727
5,3,2016,7,1608,1992,2,3,784,0,700,1,15,0,0.13,2018.03,255681.8182
4,3,1988,0,1642,1988,2,2,1642,0,1300,0,11,0,0.3,2019.74,234090.9091
5,3,1981,0,1452,1981,2,3,754,0,500,1,10,0,0.23,2021.36,256500
5,3,1983,0,1272,1983,2,3,1244,0,900,1,8,0,0.25,2018.61,225000
4,3,1981,0,1272,1981,2,3,1244,0,900,1,11,0,0.23,2017.46,220500
4,3,1981,0,1272,1981,2,3,1244,0,900,1,11,0,0.23,2021.06,250000
4,3,1981,0,1272,1981,2,3,1244,0,900,1,11,0,0.23,2019.73,237100
5,3,1982,0,1452,1982,2,3,754,0,700,1,12,0,0.22,2016.96,178500
5,3,1982,0,1452,1982,2,3,754,0,700,1,12,0,0.22,2022.56,342500
3,3,1981,0,1332,1981,2,3,648,0,350,1,10,0,0.23,2016.70,172500
4,3,1981,0,1452,1981,2,3,754,0,550,1,9,0,0.21,2020.07,214000
5,3,1983,0,1276,1983,2,3,528,0,400,1,11,0,0.24,2020.18,219000
4,3,1981,0,1450,1981,2,3,780,0,500,2,11,0,0.28,2019.91,248000
3,3,1981,0,1372,1981,2,3,672,0,650,1,8,0,0.22,2018.99,149166.6667
4,3,1993,0,1644,1993,2,3,1628,0,900,1,14,0,0.21,2018.47,289900
4,3,1993,0,2131,1993,2,4,938,0,800,1,13,0,0.23,2018.33,279500
4,3,1992,0,1754,1992,2,3,922,0,800,1,14,0,0.26,2018.36,260000
4,3,1989,0,1220,1989,2,2,1176,0,950,1,12,0,0.18,2020.65,208333.3333
5,3,1988,0,1302,1988,2,3,1302,0,1250,0,11,0,0.27,2019.00,270555.5556
4,3,1989,0,1430,1989,2,3,1392,0,1350,0,11,0,0.24,2016.54,233222.2222
4,3,1992,0,1180,1992,2,3,1180,0,900,1,8,0,0.19,2019.70,220650
4,3,1989,0,2088,1989,2,3,1020,0,1000,1,10,0,0.21,2019.67,252750
4,3,1990,0,2228,1990,3,4,988,0,400,1,13,0,0.22,2019.28,273000
4,3,1994,0,1768,1994,2,3,884,0,350,0,15,0,0.36,2020.45,234166.6667
5,3,1988,0,1484,1988,2,3,1484,0,1450,1,12,0,0.24,2017.05,193750
4,3,1991,0,1934,1991,3,3,1057,0,600,1,11,0,0.32,2019.12,272000
